scenario,seed,controller,PROXY_LABEL,waiting_vehicle_seconds_measured,vehicles_admitted,fuel_liters_proxy,co2_kg_proxy,fuel_liters_proxy_per_admitted,co2_kg_proxy_per_admitted,fuel_proxy_pct_vs_fixed,co2_proxy_pct_vs_fixed,idle_fuel_rate_lph_assumed,emission_factor_kg_per_liter_assumed
time_varying,3,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",571866.258545693,6841.575505931975,95.31104309094884,223.7614527247592,0.013931154163000843,0.032706129243293046,-17.32345053032644,-17.323450530326447,0.6,2.347697029306865
time_varying,4,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",683582.738608987,6631.985706979702,113.93045643483116,267.4741941196283,0.017178935762018805,0.04033093645514501,0.0,0.0,0.6,2.347697029306865
time_varying,4,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",690108.1916130867,6892.166581767894,115.01803193551446,270.0274918917294,0.01668822576630344,0.039178898055952864,0.9545959304616667,0.9545959304616748,0.6,2.347697029306865
time_varying,4,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",814182.471921001,5801.659611108803,135.69707865350017,318.57562844044236,0.02338935541714175,0.05491112023022612,19.105183021117483,19.10518302111749,0.6,2.347697029306865
time_varying,4,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",580316.2932175506,6907.598531834866,96.7193822029251,227.06780627420255,0.014001882384619932,0.03287217767907634,-15.106649065125865,-15.106649065125854,0.6,2.347697029306865
downstream_congested,0,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",1095538.2996624596,5803.767302161901,182.58971661040994,428.6653352682418,0.031460550898102915,0.07385984188383364,0.0,0.0,0.6,2.347697029306865
downstream_congested,0,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",837296.6596292509,6413.893515808418,139.5494432715418,327.6198134100256,0.021757368270550834,0.05107970885430764,-23.572123413008402,-23.572123413008406,0.6,2.347697029306865
downstream_congested,0,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",1034642.3660067433,5903.767302161901,172.4403943344572,404.83780151150955,0.029208535077476925,0.06857279103179795,-5.5585399136186,-5.558539913618606,0.6,2.347697029306865
downstream_congested,0,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",612399.6511484591,6464.778931194358,102.06660852474317,239.6214736249663,0.01578810499338862,0.03706568719136334,-44.10057125915706,-44.10057125915706,0.6,2.347697029306865
downstream_congested,0,qaoa_p1_saved,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",624269.1442819922,6472.636355892191,104.04485738033203,244.26580258646197,0.01607457172927961,0.03773822429620986,-43.01713189996804,-43.01713189996805,0.6,2.347697029306865
downstream_congested,1,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",1101366.0887378077,5812.087232135044,183.5610147896346,430.9456491181787,0.031582632444799745,0.07414645236834698,0.0,0.0,0.6,2.347697029306865
downstream_congested,1,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",852861.3377334595,6330.597807447784,142.1435562889099,333.7100048345869,0.02245341760957894,0.05271382181979493,-22.56331963962507,-22.563319639625078,0.6,2.347697029306865
downstream_congested,1,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",1075702.6999167867,5912.087232135044,179.28378331946445,420.90400550200235,0.03032495568485029,0.07119380837518535,-2.3301415472517277,-2.3301415472517375,0.6,2.347697029306865
downstream_congested,1,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",579556.5777722312,6376.040638528488,96.59276296203852,226.77054265852001,0.015149333016850243,0.03556604411963972,-47.37838910253564,-47.37838910253565,0.6,2.347697029306865
downstream_congested,2,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",1098304.3866412144,5799.833537000081,183.05073110686905,429.74765763204624,0.0315613767083306,0.07409655033898263,0.0,0.0,0.6,2.347697029306865
downstream_congested,2,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",852235.2779235338,6420.835672559974,142.0392129872556,333.46503837526507,0.022121608499384764,0.051934834557495105,-22.404454694950118,-22.404454694950125,0.6,2.347697029306865
downstream_congested,2,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",1087531.9327276861,5899.833537000081,181.255322121281,425.53258129019036,0.030722107833138092,0.07212620129390347,-0.980825902596281,-0.9808259025962771,0.6,2.347697029306865
